Date,Open,High,Low,Close,Volume
2018-02-09,195.68,197.57,189.3,196.02,8931700
2018-02-12,198.51,200.66,196.14,198.89,5128900
2018-02-13,197.58,198.84,195.92,197.99,3967700
2018-02-14,197.04,200.76,195.99,200.54,4348100
2018-02-15,202.38,203.9,200.31,203.9,4357900
2018-02-16,203.99,206.32,203.16,203.79,4382500
2018-02-20,203.34,204.7,202.35,203.05,4116700
2018-02-21,202.5,205.22,200.77,201.02,4994400
2018-02-22,201.57,203.28,200.16,200.73,4034000
2018-02-23,201.39,202.97,200.81,202.76,4128400
2018-02-26,207.71,211.14,205.36,210.62,8254100
2018-02-27,212.0,213.13,209.65,209.66,5903400
2018-02-28,211.0,211.54,200.47,207.2,5378300
2018-03-01,206.82,208.57,200.28,201.53,6984000
2018-03-02,199.98,201.97,198.98,201.34,5025500
2018-03-05,199.6,204.13,199.12,203.24,4041100
2018-03-06,204.86,204.86,202.37,204.55,3203300
2018-03-07,202.35,204.83,201.75,204.3,3622800
2018-03-08,204.32,205.49,203.03,205.29,3084500
2018-03-09,206.95,213.24,206.25,212.94,5494300
2018-03-12,213.2,213.36,211.24,211.82,4967000
2018-03-13,212.69,213.04,208.8,209.13,4698200
2018-03-14,210.4,210.4,206.23,206.99,4015400
2018-03-15,208.29,209.32,207.61,207.82,4127200
2018-03-16,208.56,208.97,206.46,206.96,5961800
2018-03-19,206.87,207.06,202.64,203.99,4261300
2018-03-20,204.25,205.6,203.8,204.75,2939300
2018-03-21,205.38,207.27,204.0,204.83,3235600
2018-03-22,203.18,203.19,196.99,197.63,7113400
2018-03-23,198.0,198.25,191.87,192.46,7257000
2018-03-26,196.9,199.57,195.08,199.34,5223700
2018-03-27,200.48,201.44,194.44,196.15,5149200
2018-03-28,196.17,198.72,193.78,196.67,4388800
2018-03-29,198.08,201.01,197.33,199.48,5714600
2018-04-02,199.01,199.61,192.02,195.0,6178200
2018-04-03,196.0,198.24,193.91,197.96,4192900
2018-04-04,194.02,200.53,194.0,200.11,4100700
2018-04-05,201.17,202.77,200.27,200.85,4661300
2018-04-06,199.7,199.85,193.74,195.49,5580600
2018-04-09,196.73,198.63,194.95,195.33,3873100
2018-04-10,198.16,199.7,197.05,197.8,3250500
2018-04-11,196.6,197.04,194.92,195.22,3522100
2018-04-12,196.5,199.6,196.29,198.13,3707900
2018-04-13,199.6,199.85,196.0,197.0,3150900
2018-04-16,198.65,199.95,197.55,198.22,3819000
2018-04-17,199.85,200.66,198.9,199.27,4658300
2018-04-18,200.24,200.94,199.4,199.51,2872900
2018-04-19,199.99,201.48,199.2,200.38,2726500
2018-04-20,200.94,201.0,198.92,200.13,3705800
2018-04-23,200.22,200.84,198.52,199.42,2672600
2018-04-24,199.87,200.66,195.23,196.8,3718200
2018-04-25,196.18,197.36,194.41,196.8,3204400
2018-04-26,196.63,197.96,196.24,197.03,2388500
2018-04-27,196.93,197.55,195.83,197.23,2558900
2018-04-30,197.39,198.1,193.62,193.73,4247500
2018-05-01,193.76,195.3,192.75,195.11,3235000
2018-05-02,195.07,195.07,192.98,193.31,3885500
2018-05-03,192.81,192.99,189.8,191.61,5059400
2018-05-04,192.04,196.24,190.19,195.64,4919100
2018-05-07,196.0,197.82,195.76,197.06,3692100
2018-05-08,197.4,197.4,194.7,196.24,4189600
2018-05-09,197.0,200.05,196.28,199.87,3290600
2018-05-10,200.43,201.29,198.92,201.2,2957300
2018-05-11,200.62,202.41,198.9,199.3,3917700
2018-05-14,200.0,200.65,198.66,199.18,3264600
2018-05-15,198.79,198.93,196.18,197.36,3380000
2018-05-16,196.86,198.38,196.4,197.83,2927400
2018-05-17,197.74,197.85,196.62,197.49,2604200
2018-05-18,197.52,197.64,195.77,196.06,3137100
2018-05-21,197.77,198.63,197.01,197.91,3005500
2018-05-22,198.02,198.89,197.18,198.13,3162000
2018-05-23,197.4,197.71,194.95,195.95,4036300
2018-05-24,196.06,196.26,193.92,194.83,3206200
2018-05-25,193.89,194.75,193.21,194.15,3031000
2018-05-29,192.9,193.11,188.62,189.87,8912100
2018-05-30,191.9,194.9,191.33,194.1,4307600
2018-05-31,194.29,194.29,191.42,191.53,5787500
2018-06-01,192.9,193.38,191.59,192.23,3817800
2018-06-04,193.0,193.41,191.25,191.3,4444500
2018-06-05,191.37,191.4,190.14,190.77,4325000
2018-06-06,191.69,194.0,191.57,193.99,4017500
2018-06-07,194.66,195.68,193.75,195.57,4340300
2018-06-08,195.34,196.4,194.27,196.01,3757800
2018-06-11,196.3,196.74,195.19,195.33,3465600
2018-06-12,195.97,195.99,194.71,195.27,3047000
2018-06-13,195.13,196.0,194.26,194.55,3704900
2018-06-14,194.92,195.0,192.04,192.5,4947200
2018-06-15,192.28,192.5,190.52,191.76,7341000
2018-06-18,190.64,191.36,189.91,191.11,3773800
2018-06-19,190.05,191.18,189.35,190.35,4035300
2018-06-20,190.47,190.89,189.2,189.5,5234200
2018-06-21,189.05,189.84,187.97,188.86,4977900
2018-06-22,190.0,190.48,188.66,188.91,5268000
2018-06-25,188.63,188.83,185.18,186.73,6062400
2018-06-26,186.52,187.62,185.78,186.44,4324600
2018-06-27,186.5,187.89,184.75,184.91,4451600
2018-06-28,185.43,187.94,185.16,187.09,4218500
2018-06-29,188.46,189.28,186.29,186.65,5185700
2018-07-02,186.09,188.1,185.97,187.83,3521000
2018-07-03,188.46,188.73,185.72,186.02,2031200
2018-07-05,187.07,187.63,186.23,187.5,3310200
2018-07-06,187.5,188.69,186.52,187.56,2818800
2018-07-09,188.11,189.82,187.82,189.64,3504700
2018-07-10,189.75,190.62,189.15,189.9,2685500
2018-07-11,188.73,190.64,188.56,189.91,3343100
2018-07-12,190.9,190.99,188.91,189.96,3040600
2018-07-13,189.77,191.29,189.13,190.96,2693700
2018-07-16,190.7,192.23,190.7,192.0,2626700
2018-07-17,192.0,192.19,190.27,190.41,3725000
2018-07-18,195.5,201.4,195.35,200.44,10469600
2018-07-19,200.35,200.96,197.3,197.49,4670800
2018-07-20,197.0,197.66,196.46,196.78,4073900
2018-07-23,196.25,198.87,196.2,197.85,3587600
2018-07-24,198.45,199.96,198.22,198.46,3346600
2018-07-25,198.21,198.21,196.81,197.61,3743100
2018-07-26,198.27,198.99,197.28,197.46,3766100
2018-07-27,198.0,198.9,197.18,197.95,3939400
2018-07-30,197.8,199.91,197.8,199.09,3988300
2018-07-31,199.0,199.54,197.06,197.87,4911700
2018-08-01,198.8,199.7,197.32,197.85,4004600
2018-08-02,197.2,198.76,196.77,198.06,3269900
2018-08-03,198.5,200.42,198.12,200.24,5028000
2018-08-06,204.89,208.11,204.62,206.06,6673100
2018-08-07,207.5,209.94,207.15,208.72,6160100
2018-08-08,208.81,209.71,208.43,208.94,3869000
2018-08-09,209.0,209.65,208.72,209.1,4685700
2018-08-10,207.3,207.77,205.59,206.63,4383100
2018-08-13,206.63,207.01,205.04,205.17,3837900
2018-08-14,205.3,206.48,204.9,205.83,2774500
2018-08-15,205.01,205.49,203.57,204.5,3547200
2018-08-16,205.39,207.62,204.6,207.56,3576500
2018-08-17,207.57,208.47,206.92,208.14,2749900
2018-08-20,208.43,209.54,207.83,208.46,2527300
2018-08-21,208.81,209.35,208.1,208.49,2665300
2018-08-22,207.63,207.97,206.96,207.33,2454600
2018-08-23,207.58,207.79,206.66,207.24,2363000
2018-08-24,207.75,208.16,207.33,207.98,2415700
2018-08-27,208.56,210.75,208.52,210.51,3166700
2018-08-28,210.88,211.2,210.01,210.77,2885200
2018-08-29,211.0,211.32,210.18,211.27,3176900
2018-08-30,211.08,211.3,209.67,209.75,4737900
2018-08-31,210.0,210.3,208.1,208.72,4526200
2018-09-04,209.21,210.1,208.04,210.05,2775800
2018-09-05,209.81,212.46,209.49,212.26,3708900
2018-09-06,211.6,213.4,211.57,212.88,3601800
2018-09-07,212.5,214.47,212.5,214.04,4050100
2018-09-10,215.0,216.27,214.42,215.11,4137200
2018-09-11,214.04,215.87,212.76,215.1,3601500
2018-09-12,214.54,215.43,214.15,214.59,3463200
2018-09-13,215.02,215.42,214.17,214.89,4071600
2018-09-14,215.5,216.51,215.3,216.37,3279000
2018-09-17,216.99,217.13,215.73,216.29,3076900
2018-09-18,216.3,218.5,216.3,218.3,3576600
2018-09-19,218.22,221.32,217.8,220.95,4288000
2018-09-20,221.78,223.0,221.3,221.68,5340200
2018-09-21,222.13,222.69,220.13,220.52,13363200
2018-09-24,220.48,220.68,217.91,218.13,4539500
2018-09-25,218.43,218.98,217.41,218.05,3280300
2018-09-26,218.05,218.42,215.77,216.11,4122100
2018-09-27,216.74,217.68,215.23,216.7,3053500
2018-09-28,216.38,216.38,213.86,214.11,4482500
2018-10-01,215.92,216.14,213.94,214.78,2993000
2018-10-02,214.43,215.54,214.04,215.29,2934800
2018-10-03,215.75,217.78,215.5,216.4,3275100
2018-10-04,216.43,219.0,216.36,218.97,4428500
2018-10-05,219.7,220.4,218.69,219.46,4075700
2018-10-08,219.16,222.76,219.02,222.06,5641200
2018-10-09,221.85,223.94,221.01,223.76,4516500
2018-10-10,224.0,224.07,212.54,213.1,7922100
2018-10-11,209.9,211.09,203.28,205.19,8322700
2018-10-12,210.04,210.6,204.0,206.8,5734700
2018-10-15,207.46,207.46,204.67,205.03,4541100
2018-10-16,206.66,210.78,205.92,209.83,4776200
2018-10-17,209.83,211.67,207.31,210.52,3807800
2018-10-18,210.0,211.27,207.32,208.7,3144900
2018-10-19,208.49,210.75,207.8,209.83,4814500
2018-10-22,210.77,210.77,206.03,206.19,3252400
2018-10-23,203.1,205.25,201.88,204.0,4705700
2018-10-24,202.77,203.69,199.57,199.81,4705900
2018-10-25,200.73,203.43,200.14,201.98,4571900
2018-10-26,199.01,200.69,197.29,198.49,6734600
2018-10-29,201.23,203.61,197.93,200.04,4936400
2018-10-30,199.65,203.76,198.7,203.35,6054300
2018-10-31,205.21,208.07,204.5,205.28,5663000
2018-11-01,205.6,206.28,204.32,205.86,3895100
2018-11-02,207.5,208.71,203.39,206.57,5060000
2018-11-05,213.51,217.51,212.96,216.24,7667600
2018-11-06,216.75,218.74,216.46,218.51,3879800
2018-11-07,219.99,221.55,217.56,221.24,4741900
2018-11-08,221.24,223.52,220.55,222.42,4166000
2018-11-09,221.67,221.99,218.3,219.63,3971700
2018-11-12,219.96,220.19,215.0,215.42,3355200
2018-11-13,215.61,219.15,215.18,217.92,4089600
2018-11-14,219.5,220.72,213.8,216.03,4409100
2018-11-15,214.83,217.57,212.14,217.38,4258800
2018-11-16,217.0,220.5,215.46,218.41,4347900
2018-11-19,218.28,218.73,215.26,217.94,4321000
2018-11-20,215.31,215.99,210.42,210.71,7680900
2018-11-21,211.3,213.74,210.53,210.86,2840700
2018-11-23,209.25,209.99,207.03,207.07,2274000
2018-11-26,209.3,211.0,208.64,210.63,3973900
2018-11-27,209.82,212.84,209.51,212.53,4050600
2018-11-28,213.0,217.64,212.44,217.5,4013400
2018-11-29,215.85,219.38,215.8,217.7,3960900
2018-11-30,217.23,219.08,216.93,218.24,5153200
2018-12-03,221.98,223.59,218.95,220.81,5153200
2018-12-04,220.13,220.28,209.71,210.12,7689800
2018-12-06,207.05,208.12,202.92,207.96,8386700
2018-12-07,208.14,210.85,203.57,204.88,5483500
2018-12-10,204.1,204.74,198.49,203.26,5593700
2018-12-11,206.12,206.89,200.51,202.28,4483700
2018-12-12,205.0,205.59,202.28,202.48,4164200
2018-12-13,202.0,203.56,201.51,202.42,4508000
2018-12-14,200.96,201.75,199.58,200.0,4995200
2018-12-17,199.77,202.2,197.1,197.92,5991600
2018-12-18,199.65,200.34,194.44,196.52,6593100
2018-12-19,196.51,201.31,193.33,195.17,6278800
2018-12-20,194.01,195.37,191.11,193.58,8976100
2018-12-21,192.22,197.8,191.57,192.1,14907700
2018-12-24,190.7,191.64,187.11,187.76,5020600
2018-12-26,188.65,197.93,186.1,197.57,7158200
2018-12-27,195.6,200.12,191.9,200.12,7386800
2018-12-28,200.72,204.74,200.2,202.08,5420600
2018-12-31,204.23,205.01,201.0,204.18,5451900
2019-01-02,201.73,204.4,201.15,202.8,4802100
2019-01-03,199.97,200.22,191.04,191.66,8540600
2019-01-04,194.85,196.69,193.88,195.2,6611200
2019-01-07,196.39,198.28,195.37,196.91,5423000
2019-01-08,198.99,199.08,194.66,196.31,4476800
2019-01-09,197.3,197.68,194.95,196.37,3607500
2019-01-10,195.51,197.9,194.96,196.58,3627700
2019-01-11,195.66,196.65,194.5,196.29,3535200
2019-01-14,194.78,196.44,194.46,195.78,3954300
2019-01-15,195.79,197.25,195.2,196.94,3206700
2019-01-16,197.64,199.57,197.24,198.41,5069600
2019-01-17,197.7,199.41,196.46,198.78,4161000
2019-01-18,200.7,204.73,200.24,204.48,5941200
2019-01-22,203.52,204.96,199.14,200.72,5397700
2019-01-23,200.72,201.31,198.5,201.15,3705400
2019-01-24,199.75,201.6,199.75,201.02,4074800
2019-01-25,203.05,204.74,201.02,202.75,3823300
2019-01-28,201.49,201.75,199.81,200.95,3718000
2019-01-29,200.92,202.15,200.5,202.05,2815400
2019-01-30,203.31,207.59,203.05,205.96,4519900
2019-01-31,204.68,208.01,203.64,205.54,8676200
2019-02-01,206.52,209.3,206.2,209.19,5992600
2019-02-04,209.16,209.4,207.05,208.52,3730900
2019-02-05,209.1,209.16,206.53,207.82,4243700
2019-02-06,207.24,207.24,205.1,206.01,3708800
2019-02-07,204.53,204.99,200.57,201.73,4908700
2019-02-08,200.82,201.2,198.21,200.92,4666700
2019-02-11,201.69,203.33,201.32,203.05,3600100
2019-02-12,204.94,206.67,204.87,206.15,3517900
2019-02-13,206.96,208.08,205.41,205.8,3326900
2019-02-14,204.64,204.64,201.6,202.78,3627300
2019-02-15,204.86,205.79,204.07,205.29,5044700
2019-02-19,205.1,206.32,204.68,205.69,3204000
2019-02-20,205.78,206.92,204.94,206.16,3309300
2019-02-21,206.27,206.86,204.35,205.33,3661400
2019-02-22,204.25,204.59,199.92,201.91,5575000
2019-02-25,201.7,205.0,201.22,202.31,5146500
2019-02-26,202.4,202.65,201.3,201.9,4892500
2019-02-27,201.72,202.3,201.25,202.29,4247200
2019-02-28,202.68,202.94,201.11,201.3,3619000
2019-03-01,203.15,203.84,201.84,203.13,3529400
2019-03-04,203.09,204.87,200.58,201.81,4640300
2019-03-05,201.76,202.0,200.58,201.47,5268400
2019-03-06,201.61,202.3,200.57,200.67,3216600
2019-03-07,200.58,200.58,197.99,199.3,5105700
2019-03-08,197.91,198.94,197.03,198.7,3755200
2019-03-11,199.62,202.3,199.47,202.09,3999300
2019-03-12,202.66,203.73,202.23,202.5,3756100
2019-03-13,203.0,205.36,202.66,204.06,3693600
2019-03-14,203.26,204.36,202.68,203.38,3084200
2019-03-15,204.08,206.16,203.86,204.31,7738700
2019-03-18,204.67,206.95,204.67,206.68,3964600
2019-03-19,207.75,207.75,204.56,205.15,3881500
2019-03-20,205.43,205.45,202.98,203.27,4053100
2019-03-21,202.92,204.7,201.91,204.43,4182300
2019-03-22,203.28,204.01,200.06,200.55,5872400
2019-03-25,200.83,201.98,198.2,199.44,4113100
2019-03-26,200.83,201.32,198.7,200.62,3737800
2019-03-27,200.72,201.2,198.23,199.21,3619200
2019-03-28,199.4,200.75,198.4,200.66,3233600
2019-03-29,201.34,201.7,200.03,200.89,4619400
2019-04-01,202.16,205.3,202.0,205.0,4671600
2019-04-02,204.91,205.43,203.59,203.88,2599500
2019-04-03,205.46,205.7,202.9,203.67,2864500
2019-04-04,203.26,204.94,202.79,204.1,2436500
2019-04-05,204.12,205.53,203.1,205.33,3363500
2019-04-08,205.14,205.64,203.97,205.25,2624000
2019-04-09,204.84,204.97,203.59,204.92,2589700
2019-04-10,205.12,205.23,203.6,204.52,2632200
2019-04-11,204.76,207.09,204.27,206.67,2988300
2019-04-12,208.08,211.67,207.58,210.56,4778900
2019-04-15,210.52,210.55,207.76,209.74,2587500
2019-04-16,210.15,211.84,210.0,211.8,2644800
2019-04-17,212.39,212.49,209.68,210.37,2883000
2019-04-18,210.96,211.43,209.73,209.99,2590900
2019-04-22,209.5,210.37,208.88,209.49,1929100
2019-04-23,209.5,211.88,208.89,211.61,3475400
2019-04-24,211.55,212.02,210.23,210.57,3208500
2019-04-25,209.62,212.67,209.34,211.95,3152100
2019-04-26,211.85,214.22,211.81,214.22,3155400
2019-04-29,214.92,217.22,214.6,216.58,3467600
2019-04-30,217.32,217.32,214.7,216.71,3611100
2019-05-01,217.22,218.79,216.49,216.71,3769200
2019-05-02,217.19,217.7,215.17,215.93,2646700
2019-05-03,217.14,219.16,216.87,218.6,3382600
2019-05-06,214.69,215.51,211.54,213.16,5657200
2019-05-07,211.34,211.6,207.41,209.43,5266700
2019-05-08,208.26,211.72,207.6,209.29,3838200
2019-05-09,207.34,208.92,204.39,208.56,4251300
2019-05-10,207.89,209.29,204.31,209.02,4075700
2019-05-13,204.96,205.91,204.3,205.01,5185800
2019-05-14,205.67,206.82,203.45,203.69,4005200
2019-05-15,202.79,204.13,201.39,202.98,4024300
2019-05-16,203.9,206.66,203.9,204.63,3074000
2019-05-17,203.0,205.46,202.45,203.27,4614600
2019-05-20,202.64,203.18,201.75,202.73,2645300
2019-05-21,203.16,203.99,202.5,203.36,2664400
2019-05-22,202.72,203.49,201.7,202.6,2775700
2019-05-23,200.8,202.18,199.32,201.3,4737400
2019-05-24,202.12,202.12,200.79,201.69,3314300
2019-05-28,202.05,202.41,199.52,199.7,6914900
2019-05-29,198.95,199.49,197.34,198.52,4625700
2019-05-30,199.06,200.21,198.76,199.74,3646300
2019-05-31,198.32,198.83,197.08,197.42,3685200
2019-06-03,197.62,198.92,196.89,198.56,3979000
2019-06-04,200.63,201.65,199.57,201.59,4112600
2019-06-05,202.38,203.35,200.91,203.3,3210600
2019-06-06,202.9,205.39,202.54,204.77,3005200
2019-06-07,204.95,206.54,204.8,205.81,2672700
2019-06-10,207.12,208.08,206.46,207.16,2865500
2019-06-11,208.5,208.99,206.0,206.63,2545700
2019-06-12,206.2,206.6,203.92,204.57,2835900
2019-06-13,204.46,205.76,204.3,204.99,2257600
2019-06-14,204.87,205.85,203.85,205.16,2512400
2019-06-17,205.85,205.85,203.16,203.48,2820000
2019-06-18,204.47,206.46,203.98,206.01,3670700
2019-06-19,206.36,208.31,206.14,206.75,3320600
2019-06-20,208.51,208.75,206.04,208.04,3836900
2019-06-21,208.43,208.72,206.03,206.21,5994400
2019-06-24,206.39,207.59,205.96,206.85,3164000
2019-06-25,207.41,208.48,206.8,208.07,3727400
2019-06-26,208.28,210.0,208.21,208.51,3937800
2019-06-27,208.97,212.54,208.81,212.02,4182500
2019-06-28,213.0,213.33,211.32,213.17,7472400
2019-07-01,214.25,215.21,213.21,214.62,3462600
2019-07-02,214.38,215.59,213.4,214.54,3054400
2019-07-03,215.0,215.25,212.66,215.16,2489100
2019-07-05,215.13,215.77,213.9,215.25,3324200
2019-07-08,214.0,215.8,213.91,215.13,2978400
2019-07-09,213.02,214.92,212.97,214.75,2687000
2019-07-10,215.21,216.58,213.77,214.03,3705000
2019-07-11,214.31,214.55,212.98,213.17,3119600
2019-07-12,213.2,214.19,212.51,214.1,2360500
2019-07-15,214.44,214.44,212.82,213.54,2715300
2019-07-16,214.29,215.04,212.78,212.88,2709300
2019-07-17,212.52,212.96,207.41,207.45,4324400
2019-07-18,207.52,209.09,207.12,207.98,3610600
2019-07-19,208.11,208.25,205.65,205.97,3513100
2019-07-22,205.34,206.16,204.36,204.84,3083900
2019-07-23,205.51,206.63,204.92,206.46,2846200
2019-07-24,205.74,208.01,205.63,207.97,3105200
2019-07-25,208.37,208.37,206.53,207.9,3022200
2019-07-26,207.82,210.03,206.75,209.9,3654600
2019-07-29,210.0,210.0,208.42,208.61,2834100
2019-07-30,207.89,208.36,206.86,207.81,1977500
2019-07-31,207.8,209.5,205.3,205.43,4631800
2019-08-01,205.63,206.98,201.49,201.71,4823100
2019-08-02,201.79,204.43,199.42,202.67,5695300
2019-08-05,199.9,201.1,197.16,197.73,7606200
2019-08-06,199.61,200.93,197.9,200.55,5500500
2019-08-07,198.56,199.3,195.4,198.21,5325600
2019-08-08,199.93,200.87,198.12,200.52,4143400
2019-08-09,200.19,200.55,197.67,199.05,4334400
2019-08-12,197.61,199.47,196.91,197.18,2538800
2019-08-13,197.46,201.0,196.5,198.78,3913600
2019-08-14,195.78,197.25,195.61,195.81,5838200
2019-08-15,197.08,199.04,196.38,198.31,4642900
2019-08-16,200.5,200.88,198.55,199.72,4786200
2019-08-19,202.72,203.1,200.38,200.94,4216500
2019-08-20,200.27,200.29,198.02,198.15,4043000
2019-08-21,199.01,199.77,198.71,199.24,3531800
2019-08-22,199.8,201.87,199.8,201.01,3214300
2019-08-23,200.19,200.92,195.96,197.16,5946700
2019-08-26,198.7,200.2,197.44,200.2,3094900
2019-08-27,200.76,201.3,198.04,198.35,3069000
2019-08-28,198.02,200.57,197.53,200.45,3404900
2019-08-29,201.71,203.8,201.66,203.2,3328100
